salary_usd,job_title,experience_level,employment_type,company_location,company_size,remote_ratio,required_skills,education_required,years_experience,industry
145505.88,AI Architect,1,0,Germany,2,0,"Git, Spark, Scala",0,3,Technology
98682.48,ML Ops Engineer,1,3,Germany,1,50,"Kubernetes, Scala, Statistics, Linux, SQL",1,2,Education
88502.0,Autonomous Systems Engineer,1,0,Canada,2,100,"Java, Hadoop, Mathematics, Computer Vision, Python",2,2,Technology
78601.0,AI Software Engineer,0,0,United States,0,100,"Azure, Scala, Linux, Computer Vision, SQL",2,1,Retail
62274.0,ML Ops Engineer,0,1,Singapore,2,50,"SQL, Git, Mathematics, Data Visualization, Hadoop",0,0,Retail
103773.44,AI Architect,0,2,United Kingdom,0,0,"Java, Tableau, R",1,1,Energy
151356.0,Machine Learning Engineer,3,1,Finland,2,0,"Git, Mathematics, Deep Learning, PyTorch",2,13,Energy
85338.0,AI Consultant,1,0,Denmark,0,50,"Kubernetes, GCP, Scala, Docker, AWS",2,4,Gaming
54995.0,AI Specialist,1,0,Ireland,1,0,"PyTorch, Python, MLOps, NLP",0,2,Transportation
118745.0,ML Ops Engineer,1,1,Sweden,2,50,"Tableau, Docker, Hadoop",0,2,Consulting
352229.12000000005,Principal Data Scientist,3,3,United Kingdom,1,100,"Data Visualization, NLP, Scala",1,12,Telecommunications
272932.0,AI Product Manager,3,3,Denmark,2,0,"Linux, Java, Computer Vision, R, Spark",1,10,Technology
89377.0,AI Product Manager,2,2,Finland,2,0,"Deep Learning, Hadoop, Java, GCP",3,9,Consulting
105831.0,Principal Data Scientist,0,1,Switzerland,1,100,"Spark, Deep Learning, NLP, PyTorch",1,0,Consulting
173782.0,Machine Learning Engineer,2,1,Norway,1,0,"Mathematics, TensorFlow, Tableau",1,7,Finance
63057.0,NLP Engineer,1,2,India,0,100,"Azure, R, Tableau, Python, Java",3,4,Education
92385.54,Head of AI,0,3,Germany,1,0,"Kubernetes, GCP, Python, Docker, TensorFlow",3,1,Manufacturing
153206.0,Computer Vision Engineer,1,0,Switzerland,2,50,"Git, Azure, Data Visualization, PyTorch, Python",0,3,Energy
65249.0,Machine Learning Engineer,0,3,Sweden,2,0,"Linux, R, AWS, SQL",2,0,Technology
163180.0,Principal Data Scientist,3,3,Finland,2,50,"Python, Git, Mathematics, Statistics",1,16,Transportation
72152.0,Machine Learning Engineer,2,2,Austria,0,100,"Scala, AWS, Spark",2,9,Technology
58609.0,ML Ops Engineer,0,3,Ireland,2,100,"Docker, Hadoop, MLOps, Scala, Mathematics",1,0,Media
95855.76,Research Scientist,0,3,France,2,50,"Git, SQL, PyTorch, Scala",2,1,Retail
37110.0,Autonomous Systems Engineer,0,2,India,1,50,"Statistics, Tableau, Hadoop, Git, Linux",2,0,Media
151251.0,Data Engineer,3,3,Australia,1,100,"R, TensorFlow, Deep Learning, Docker",2,15,Automotive
87663.0,AI Software Engineer,3,3,Finland,0,50,"Python, TensorFlow, Mathematics, Computer Vision",2,13,Real Estate
65277.0,AI Research Scientist,2,3,Austria,0,100,"Scala, Mathematics, Computer Vision, Tableau, Docker",1,6,Healthcare
52768.0,Research Scientist,1,0,Japan,1,0,"Mathematics, Linux, Deep Learning",1,3,Automotive
55351.0,Machine Learning Researcher,0,1,China,1,0,"Kubernetes, Python, GCP",0,1,Manufacturing
70272.0,AI Architect,0,3,Denmark,0,100,"Azure, R, Python, Docker",3,1,Healthcare
85950.0,Principal Data Scientist,0,3,Australia,2,100,"Scala, Hadoop, R, Kubernetes",1,0,Education
174631.86,AI Consultant,3,1,Germany,1,0,"Git, Python, Computer Vision, Statistics",1,13,Consulting
51215.0,Research Scientist,0,2,Australia,0,50,"Java, Hadoop, Mathematics, Kubernetes",0,1,Automotive
155288.0,Principal Data Scientist,3,2,Austria,0,100,"Mathematics, Python, Linux",0,16,Technology
82498.0,AI Specialist,1,3,Austria,2,100,"Statistics, Tableau, Scala",3,2,Telecommunications
68010.0,Autonomous Systems Engineer,1,2,Finland,1,100,"Azure, Tableau, Deep Learning",1,2,Finance
341365.44,Data Scientist,3,0,United Kingdom,1,50,"Tableau, Hadoop, Linux, Java, Scala",3,14,Manufacturing
204350.88,Principal Data Scientist,2,0,United Kingdom,2,50,"Data Visualization, R, Java, Hadoop",1,9,Government
134534.78999999998,ML Ops Engineer,1,1,Germany,2,0,"Java, Deep Learning, GCP, Spark",0,2,Manufacturing
79017.0,AI Specialist,0,3,Sweden,1,0,"AWS, PyTorch, Spark, Azure, TensorFlow",1,0,Government
94056.29999999999,Robotics Engineer,0,3,France,2,50,"R, AWS, Azure, Statistics, SQL",1,1,Energy
66202.0,AI Software Engineer,1,3,Finland,0,100,"MLOps, Spark, TensorFlow, Azure",1,4,Technology
100510.01999999999,Data Analyst,1,2,Germany,0,0,"Data Visualization, Scala, Hadoop, Docker, Computer Vision",1,2,Telecommunications
209819.0,Data Analyst,2,3,Switzerland,2,50,"Spark, Linux, Java",1,5,Finance
71786.0,AI Software Engineer,0,3,Sweden,1,100,"Kubernetes, Computer Vision, Linux",2,1,Automotive
48204.0,AI Software Engineer,0,1,China,0,100,"SQL, AWS, Tableau, Python",2,1,Healthcare
69583.0,Research Scientist,2,0,Ireland,0,50,"Python, Deep Learning, Tableau",3,5,Healthcare
121197.0,AI Consultant,2,0,India,2,100,"Mathematics, Computer Vision, Java, Git, AWS",0,5,Technology
139649.0,Data Analyst,3,3,Ireland,2,100,"Python, Deep Learning, Tableau, Linux",0,10,Transportation
57122.0,Deep Learning Engineer,0,0,Japan,2,50,"Python, Kubernetes, Deep Learning, Hadoop, Mathematics",0,0,Media
109853.0,Deep Learning Engineer,1,3,Switzerland,0,50,"PyTorch, Spark, Python, SQL, Tableau",2,2,Telecommunications
89079.0,AI Architect,1,3,Australia,2,50,"Java, PyTorch, TensorFlow",2,2,Telecommunications
191497.0,Principal Data Scientist,3,1,United States,1,50,"Java, Deep Learning, MLOps, Data Visualization",1,11,Gaming
172417.0,AI Architect,3,1,Singapore,1,100,"R, Docker, Data Visualization, Mathematics",2,14,Government
127796.0,AI Architect,2,0,Australia,2,50,"Docker, NLP, Python, Azure, AWS",1,6,Automotive
82552.0,Data Analyst,2,1,Finland,1,100,"Deep Learning, Linux, Scala, R",2,7,Consulting
86448.0,Computer Vision Engineer,2,2,Israel,1,50,"Docker, PyTorch, MLOps",1,8,Retail
80394.0,Machine Learning Researcher,1,1,India,2,100,"NLP, Hadoop, Linux",3,4,Government
132013.0,Data Engineer,3,1,Israel,0,50,"R, PyTorch, NLP",3,10,Media
128508.12,AI Product Manager,2,0,France,1,50,"Linux, Spark, Python",0,9,Manufacturing
220909.0,AI Specialist,3,0,Switzerland,0,100,"R, Mathematics, SQL",2,12,Healthcare
46856.0,AI Product Manager,0,2,China,0,100,"Data Visualization, Python, GCP, Computer Vision, Azure",3,0,Technology
242358.47999999998,Principal Data Scientist,3,3,Germany,2,100,"AWS, Scala, Data Visualization, Tableau",0,13,Consulting
85320.0,AI Consultant,1,3,Canada,2,100,"GCP, Kubernetes, Data Visualization, AWS",1,2,Energy
156542.49,Data Analyst,2,1,Netherlands,0,0,"Data Visualization, GCP, SQL, MLOps, Linux",0,7,Transportation
175708.0,ML Ops Engineer,3,1,Israel,1,100,"Python, AWS, SQL",3,15,Healthcare
137501.0,AI Architect,3,3,Australia,0,0,"Computer Vision, Tableau, GCP, NLP, PyTorch",2,13,Education
87334.0,Principal Data Scientist,0,3,Denmark,2,50,"SQL, Tableau, PyTorch",3,0,Real Estate
121847.0,AI Consultant,1,3,Denmark,0,100,"Mathematics, Hadoop, Deep Learning, Azure",3,2,Real Estate
133884.0,Computer Vision Engineer,1,1,Denmark,1,100,"R, MLOps, Scala, Spark, Azure",2,4,Retail
85754.0,Deep Learning Engineer,0,3,Australia,2,100,"TensorFlow, SQL, Deep Learning, NLP",0,1,Healthcare
86197.0,AI Consultant,2,2,China,2,100,"Kubernetes, PyTorch, NLP, Computer Vision",1,7,Healthcare
113273.0,Machine Learning Researcher,3,3,China,1,100,"Linux, Statistics, Scala, Mathematics",1,10,Manufacturing
68472.0,AI Specialist,1,0,Sweden,0,0,"Kubernetes, PyTorch, NLP",3,4,Government
105074.18999999999,Autonomous Systems Engineer,1,0,Netherlands,0,50,"Python, R, Scala, Java, Kubernetes",2,3,Transportation
92828.0,Data Engineer,0,0,United States,2,100,"GCP, TensorFlow, Tableau, Kubernetes, Data Visualization",3,0,Manufacturing
54478.0,AI Product Manager,1,1,Ireland,0,100,"Deep Learning, Azure, Hadoop, NLP, Computer Vision",1,3,Education
52162.0,Research Scientist,0,1,China,1,50,"Python, Git, Data Visualization, Java, Statistics",1,1,Consulting
179847.0,AI Research Scientist,3,0,Sweden,1,50,"Linux, NLP, Git",1,18,Telecommunications
126770.0,AI Architect,1,0,Switzerland,0,100,"Java, NLP, Kubernetes, R, Spark",2,3,Healthcare
52975.0,NLP Engineer,0,3,Canada,0,50,"PyTorch, R, MLOps, Tableau",2,1,Media
177310.0,AI Consultant,2,2,Switzerland,0,100,"PyTorch, Kubernetes, Python, GCP",0,8,Finance
55536.0,AI Consultant,0,0,Ireland,1,100,"Azure, SQL, Linux, PyTorch",1,0,Energy
239809.05,Autonomous Systems Engineer,3,0,Netherlands,0,50,"AWS, Data Visualization, Azure, NLP",2,17,Automotive
312903.63,Data Analyst,3,1,France,2,50,"Hadoop, Python, Kubernetes, Computer Vision",3,12,Manufacturing
183145.94999999998,AI Specialist,3,3,Germany,0,50,"Java, SQL, R, Deep Learning",1,11,Transportation
62150.0,Robotics Engineer,0,0,Sweden,0,0,"TensorFlow, GCP, Scala",1,0,Transportation
73176.48,ML Ops Engineer,0,2,Germany,2,0,"Linux, R, Deep Learning",2,1,Manufacturing
84546.0,NLP Engineer,0,1,Canada,2,50,"Kubernetes, Git, NLP, Deep Learning",0,0,Manufacturing
172232.19,Data Engineer,3,0,Germany,0,50,"AWS, Python, NLP, Git",0,18,Energy
133644.0,Principal Data Scientist,1,1,United States,2,50,"Kubernetes, Azure, SQL",0,4,Government
145616.0,Data Scientist,1,3,United States,2,0,"Python, Spark, MLOps, AWS",3,2,Retail
226035.0,Autonomous Systems Engineer,3,1,United States,1,50,"MLOps, Python, Mathematics, Azure",2,17,Real Estate
58266.0,Data Analyst,0,2,Netherlands,0,100,"Hadoop, Tableau, PyTorch, Azure, Deep Learning",1,0,Finance
50756.0,Research Scientist,0,3,Japan,1,50,"MLOps, Java, PyTorch",2,1,Government
202525.0,Autonomous Systems Engineer,3,0,Norway,2,0,"Git, Java, R, Computer Vision",1,16,Energy
103562.0,AI Product Manager,2,1,Sweden,0,50,"PyTorch, TensorFlow, Computer Vision, Git, Kubernetes",0,9,Manufacturing
108170.0,AI Product Manager,0,3,Denmark,2,50,"Git, Scala, Tableau, Python",2,1,Technology
124000.10999999999,Computer Vision Engineer,1,2,Netherlands,2,50,"NLP, R, MLOps",2,3,Healthcare
145993.0,AI Architect,3,0,Ireland,2,100,"Java, Kubernetes, Deep Learning",1,15,Media
86568.29999999999,Data Analyst,0,0,Germany,2,100,"Data Visualization, Spark, Python",2,1,Real Estate
74721.12000000001,AI Architect,0,3,United Kingdom,1,100,"Python, NLP, TensorFlow",2,0,Manufacturing
153186.0,Head of AI,2,1,Canada,2,0,"GCP, Spark, Linux, Python, Scala",2,7,Technology
149346.0,Deep Learning Engineer,3,1,Israel,1,50,"Java, Mathematics, Spark, Linux",3,19,Finance
96347.0,Data Engineer,2,1,South Korea,0,50,"R, Git, Python",1,5,Real Estate
215282.56000000003,Head of AI,2,3,United Kingdom,2,0,"R, Git, Mathematics",0,5,Real Estate
149033.0,Computer Vision Engineer,3,0,China,1,0,"Scala, Python, Computer Vision",0,14,Media
87396.0,Research Scientist,2,3,Japan,2,0,"Kubernetes, Scala, Azure, Data Visualization, Deep Learning",0,7,Transportation
159669.0,Head of AI,3,2,South Korea,1,0,"GCP, Scala, Java, R",0,10,Education
105835.0,Data Analyst,2,1,South Korea,2,100,"SQL, Scala, TensorFlow, GCP, Computer Vision",0,8,Technology
77491.0,AI Specialist,0,2,Norway,1,50,"PyTorch, Deep Learning, Kubernetes, GCP, Computer Vision",2,0,Healthcare
63604.0,NLP Engineer,0,1,Canada,0,0,"Scala, Java, Linux, Azure",2,1,Government
139613.0,Machine Learning Researcher,3,0,Finland,0,50,"Tableau, GCP, Docker, Azure, Git",0,16,Media
101196.0,AI Architect,0,1,United States,2,100,"Java, SQL, Scala",2,1,Gaming
353999.0,AI Specialist,3,3,Switzerland,2,50,"Git, Scala, Data Visualization, SQL, TensorFlow",2,13,Manufacturing
111299.0,NLP Engineer,2,0,Ireland,2,0,"Deep Learning, Python, Statistics",2,6,Automotive
99510.0,Computer Vision Engineer,1,1,Singapore,1,0,"AWS, NLP, R, Scala, PyTorch",3,3,Retail
128725.0,Data Analyst,3,0,China,2,0,"Azure, Python, TensorFlow, Git, Java",0,11,Telecommunications
88223.84999999999,AI Architect,0,0,Germany,1,100,"Statistics, TensorFlow, Azure, Python",1,1,Education
287388.4,Machine Learning Researcher,3,2,United Kingdom,0,100,"Spark, Java, AWS",2,12,Government
113819.0,Head of AI,3,1,Ireland,0,50,"Spark, Hadoop, MLOps",3,14,Energy
167823.0,NLP Engineer,3,3,Denmark,0,100,"Git, Linux, Docker, Hadoop",0,14,Transportation
55879.0,Principal Data Scientist,0,1,Australia,0,50,"Hadoop, Python, TensorFlow, Computer Vision",2,0,Consulting
66469.0,AI Architect,0,0,Denmark,0,0,"GCP, AWS, Python, TensorFlow",0,1,Consulting
94865.0,Robotics Engineer,0,0,United States,1,100,"Scala, Hadoop, R",0,0,Automotive
119646.0,Deep Learning Engineer,1,2,United States,2,50,"Linux, Spark, GCP, Mathematics",0,4,Finance
204847.28000000003,ML Ops Engineer,2,1,United Kingdom,1,50,"Python, TensorFlow, Deep Learning, Git",2,7,Media
121226.0,Computer Vision Engineer,1,1,Denmark,0,50,"Docker, GCP, Python, Mathematics",2,2,Telecommunications
80476.0,Principal Data Scientist,0,0,Sweden,1,100,"R, GCP, SQL, Computer Vision, Git",2,0,Transportation
82309.0,Data Analyst,0,2,Singapore,2,50,"Scala, Mathematics, Java",0,1,Energy
84165.0,Principal Data Scientist,2,3,China,0,0,"Python, SQL, NLP",0,7,Telecommunications
58469.0,Deep Learning Engineer,1,2,China,0,50,"Java, Tableau, Python, Azure",3,4,Gaming
81087.0,AI Software Engineer,1,0,Sweden,1,0,"Kubernetes, Java, Mathematics, Computer Vision, Statistics",2,4,Gaming
86746.0,AI Research Scientist,2,0,Canada,0,50,"Azure, PyTorch, TensorFlow, Python, Data Visualization",2,6,Manufacturing
102994.0,AI Software Engineer,2,2,South Korea,1,0,"Spark, Hadoop, Kubernetes",0,6,Consulting
49279.0,Machine Learning Engineer,0,1,Japan,0,100,"SQL, PyTorch, Java, TensorFlow",0,1,Education
101265.84,Computer Vision Engineer,0,1,Germany,2,100,"Hadoop, Tableau, R, Spark, Java",3,0,Consulting
63563.0,NLP Engineer,1,2,Ireland,2,50,"Hadoop, GCP, Mathematics, TensorFlow",0,2,Consulting
70551.0,Principal Data Scientist,2,0,Japan,0,50,"NLP, SQL, MLOps, AWS, Linux",0,8,Automotive
43811.0,Data Analyst,0,1,China,2,0,"Git, Computer Vision, Scala, Python",0,0,Healthcare
36286.0,Machine Learning Engineer,0,3,Austria,0,50,"SQL, Docker, NLP",0,0,Education
112560.0,Deep Learning Engineer,2,2,South Korea,2,0,"PyTorch, TensorFlow, MLOps, Statistics, Scala",3,7,Telecommunications
85663.0,ML Ops Engineer,1,3,Japan,2,50,"GCP, Spark, Java",1,3,Gaming
35508.0,Autonomous Systems Engineer,0,2,South Korea,0,100,"Hadoop, Python, Tableau, Mathematics, Linux",2,1,Technology
48675.0,AI Product Manager,0,3,Japan,0,50,"Java, Azure, MLOps",3,0,Telecommunications
135266.03999999998,Computer Vision Engineer,2,3,France,2,0,"AWS, Data Visualization, Python, Mathematics, GCP",2,6,Automotive
94389.75,AI Architect,1,1,France,0,50,"Git, Python, TensorFlow",1,3,Government
93724.0,Machine Learning Engineer,3,3,China,0,50,"Data Visualization, Linux, Tableau",3,14,Energy
89673.0,AI Software Engineer,2,1,China,1,0,"Mathematics, TensorFlow, PyTorch",2,8,Automotive
61773.0,Principal Data Scientist,1,1,Austria,0,0,"Scala, PyTorch, MLOps, Git",1,4,Technology
104021.0,Robotics Engineer,1,3,United States,2,0,"Linux, TensorFlow, SQL",1,3,Transportation
42418.0,NLP Engineer,0,1,South Korea,0,0,"Python, TensorFlow, NLP",2,1,Energy
66780.0,AI Consultant,0,0,Norway,1,100,"Kubernetes, Spark, PyTorch, Computer Vision, Scala",2,0,Consulting
112250.96999999999,Data Analyst,1,1,France,2,50,"Python, NLP, Tableau",2,2,Automotive
138115.0,Research Scientist,2,2,Singapore,0,50,"Git, Java, Hadoop",1,6,Finance
73094.58,Robotics Engineer,0,1,Germany,1,50,"Scala, R, Kubernetes, GCP, Java",2,1,Telecommunications
62357.0,AI Specialist,0,0,United States,0,50,"Linux, Kubernetes, TensorFlow",0,0,Automotive
104185.52,Data Analyst,0,3,United Kingdom,0,50,"Python, TensorFlow, PyTorch",0,0,Transportation
98340.0,AI Software Engineer,2,1,Austria,2,50,"Data Visualization, Hadoop, R, Python",2,8,Retail
279247.41,Autonomous Systems Engineer,3,2,Germany,1,0,"GCP, Kubernetes, Docker, Computer Vision, SQL",0,10,Finance
350616.0,AI Specialist,3,1,Switzerland,1,50,"Scala, NLP, Git, Docker, Computer Vision",2,14,Media
82888.65,AI Consultant,1,1,France,1,0,"Hadoop, NLP, PyTorch",1,4,Transportation
67945.0,Machine Learning Researcher,1,2,Austria,0,100,"Python, Kubernetes, MLOps",2,4,Retail
100197.0,AI Product Manager,2,0,China,1,100,"Java, NLP, Git",2,7,Technology
143942.75999999998,AI Consultant,2,3,France,1,50,"PyTorch, Git, TensorFlow",2,7,Technology
88377.0,Principal Data Scientist,2,0,Austria,1,0,"GCP, Python, AWS",0,7,Real Estate
48797.0,AI Specialist,0,0,Singapore,0,50,"Java, Tableau, SQL, PyTorch",1,0,Retail
165179.0,Data Analyst,2,0,Denmark,0,50,"Spark, Statistics, Python",1,6,Real Estate
83480.67,AI Architect,0,1,Netherlands,1,50,"GCP, NLP, Linux",2,1,Government
164699.0,Machine Learning Engineer,2,2,United States,2,50,"Mathematics, Scala, Azure, Linux, GCP",1,6,Real Estate
44829.0,Autonomous Systems Engineer,0,2,India,0,100,"SQL, R, Computer Vision",1,0,Finance
103093.0,Data Analyst,2,2,China,1,0,"NLP, Computer Vision, R, Hadoop, Python",0,8,Energy
189967.52000000002,Robotics Engineer,2,1,United Kingdom,1,50,"R, Java, Mathematics, Deep Learning, TensorFlow",3,9,Education
125480.0,Machine Learning Researcher,1,1,Sweden,2,50,"Linux, Git, NLP, Tableau, Spark",0,4,Media
81362.0,Autonomous Systems Engineer,0,3,Australia,2,0,"AWS, SQL, Tableau, NLP",3,0,Government
66412.0,Robotics Engineer,1,2,Finland,0,0,"GCP, Java, PyTorch, Mathematics",3,4,Real Estate
74566.0,AI Architect,1,3,Austria,1,50,"Tableau, R, TensorFlow, MLOps",2,3,Finance
52112.0,Data Engineer,1,3,Japan,1,50,"Linux, Python, NLP, Scala, Computer Vision",0,4,Real Estate
54724.0,Data Analyst,0,1,Sweden,1,100,"TensorFlow, Data Visualization, NLP",2,0,Manufacturing
96038.0,Machine Learning Engineer,2,3,Canada,1,50,"Deep Learning, Hadoop, Computer Vision",2,9,Retail
61645.0,Computer Vision Engineer,0,1,India,2,100,"Deep Learning, Python, MLOps, Hadoop, Azure",3,0,Transportation
101915.0,Head of AI,2,2,China,1,100,"NLP, TensorFlow, Python",2,8,Energy
194670.0,Deep Learning Engineer,3,2,Sweden,1,50,"Python, MLOps, Data Visualization, SQL, Mathematics",3,13,Media
184250.43,Data Engineer,2,1,Netherlands,1,50,"Deep Learning, Git, Java, R, Docker",0,5,Gaming
70100.0,Autonomous Systems Engineer,1,3,Finland,1,100,"Computer Vision, Kubernetes, Python, TensorFlow",1,3,Healthcare
76327.29,Machine Learning Researcher,0,3,Netherlands,0,0,"Kubernetes, Computer Vision, Scala",1,0,Retail
122359.0,Deep Learning Engineer,3,0,Israel,1,0,"Azure, Python, Scala, Computer Vision",1,12,Technology
112184.28,Machine Learning Researcher,1,2,Germany,2,50,"TensorFlow, Azure, NLP, Computer Vision",0,4,Retail
85377.23999999999,AI Software Engineer,0,0,Netherlands,0,100,"Git, R, Deep Learning",1,0,Real Estate
114824.0,Machine Learning Engineer,2,3,United States,0,100,"PyTorch, SQL, Mathematics, TensorFlow, MLOps",3,5,Media
69714.0,Head of AI,2,0,China,0,0,"Linux, Spark, GCP, Azure, Tableau",0,8,Education
187010.0,ML Ops Engineer,3,2,Australia,2,50,"Docker, Git, Data Visualization, Linux, Python",1,18,Finance
64038.0,Head of AI,1,0,Finland,1,100,"PyTorch, Computer Vision, Azure, GCP, MLOps",3,4,Gaming
111434.0,Machine Learning Engineer,2,0,India,2,100,"Statistics, Computer Vision, Kubernetes, Java",2,7,Transportation
158264.0,AI Research Scientist,2,2,Singapore,1,100,"Linux, Statistics, Python, Git, TensorFlow",0,9,Consulting
199670.0,Head of AI,3,1,Australia,1,0,"Spark, GCP, Azure, Deep Learning",3,16,Healthcare
42553.0,NLP Engineer,0,2,Finland,1,0,"Azure, Statistics, Mathematics",0,0,Gaming
183030.0,Computer Vision Engineer,3,0,South Korea,2,100,"SQL, Linux, Tableau, Python, GCP",0,14,Energy
161099.0,Autonomous Systems Engineer,3,1,Ireland,2,0,"Scala, PyTorch, Hadoop, GCP, Azure",2,13,Technology
62647.0,Deep Learning Engineer,1,2,Ireland,0,50,"Mathematics, Spark, Deep Learning, Git, Scala",0,3,Healthcare
47399.0,Robotics Engineer,1,0,China,0,100,"TensorFlow, NLP, SQL, Data Visualization, Java",0,4,Healthcare
76930.0,Head of AI,1,1,Australia,1,0,"SQL, Data Visualization, Java",1,2,Media
94366.34999999999,AI Consultant,0,2,Netherlands,1,50,"Deep Learning, Linux, GCP, Kubernetes",1,0,Telecommunications
185657.68000000002,AI Research Scientist,2,0,United Kingdom,0,50,"Python, GCP, Kubernetes, Linux",1,6,Media
48758.0,Machine Learning Researcher,0,1,India,0,50,"Python, MLOps, Statistics",2,0,Media
194354.0,Data Analyst,2,3,United States,2,100,"GCP, R, Kubernetes, Azure",0,9,Gaming
47568.0,NLP Engineer,1,1,South Korea,0,100,"Statistics, MLOps, Data Visualization",2,4,Finance
64156.0,Deep Learning Engineer,1,1,Israel,0,100,"Java, AWS, R, SQL",3,2,Telecommunications
135888.0,Autonomous Systems Engineer,2,3,Australia,1,0,"NLP, Java, PyTorch",3,6,Healthcare
218348.00000000003,Machine Learning Engineer,3,2,United Kingdom,1,50,"Hadoop, Scala, Tableau, Computer Vision, TensorFlow",2,12,Finance
